Transaction ID,Transaction Date,Customer_ID,Customer Country,Customer City,CATEGORY,Product Name,SKU_ID,Quantity,Unit Price USD,Discount PCT,Net Amount USD,Tax Amount USD,Total Amount USD,Payment_Method,Sales Channel,Warehouse_ID,Carrier,Shipping Days,Is_Return,Return Reason,Customer Rating,Agent_ID,Promo Code,Loyalty Points Earned
TXN-69895129,2022-03-20 23:23:06,CUST-868152,CA,Montreal,Electronics,Smartphone,SKU-ELE-8069,1,828.81,0,828.81,107.75,936.56,Credit Card,Marketplace,WH-AU-SYD,FedEx,14.0,0,,2.3,AGT-245,,1604.0
TXN-25260145,2023-05-12 04:00:09,CUST-266763,CA,Calgary,Apparel,Sports Shorts,SKU-APP-1629,3,124.67,10,336.61,43.76,380.37,Credit Card,Mobile App,WH-AU-SYD,Royal Mail,2.0,0,,2.3,,,510.0
TXN-33174736,2022-11-01 06:15:00,CUST-280045,US,Los Angeles,Sports,Resistance Bands,SKU-SPO-7833,3,840.18,0,2520.54,201.64,2722.18,Credit Card,In-Store,WH-GB-LHR,,10.0,0,,4.6,AGT-909,,4022.0
TXN-22123788,2024-03-18 16:07:19,CUST-678563,IN,Mumbai,Sports,Gym Bag,SKU-SPO-4075,1,1059.72,0,1059.72,190.75,1250.47,Google Pay,Mobile App,WH-IN-BLR,UPS,9.0,0,,3.6,AGT-774,,805.0
TXN-53891046,2023-04-07 14:07:30,CUST-139728,US,Seattle,sports,Gym Bag,SKU-SPO-4984,1,686.41,0,686.41,54.91,741.32,Gift Card,In-Store,WH-IN-BLR,,3.0,0,,1.5,,PROMO10,
TXN-14422292,2023-06-02 23:37:24,CUST-369989,US,Chicago,Apparel,Sneakers,SKU-APP-8906,4,990.06,5,3762.23,300.98,4063.21,Credit Card,Marketplace,WH-CA-YYZ,Australia Post,9.0,0,,4.3,AGT-406,PROMOSUMMER,3202.0
TXN-73911590,2023-10-29 22:30:18,CUST-554983,FR,Nantes,Home & Kitchen,Air Fryer,SKU-HOM-6591,1,64.57,10,58.11,11.62,69.73,DEBIT CARD,Mobile App,WH-CA-YYZ,Royal Mail,11.0,0,,4.0,AGT-270,,
TXN-25260145,2022-12-12 09:47:12,CUST-709116,SG,Singapore,HOME & KITCHEN,Air Fryer,SKU-HOM-3965,2,671.07,20,1073.71,96.63,1170.34,Credit Card,Online,WH-CA-YYZ,Japan Post,13.0,0,,,AGT-901,PROMOFLASH,1989.0
TXN-56577525,2023-08-23 20:55:20,CUST-104068,IN,Bangalore,Apparel,Dress,SKU-APP-2072,2,887.55,0,1775.1,319.52,2094.62,Bank Transfer,Marketplace,WH-CA-YYZ,,11.0,0,,4.6,AGT-846,PROMO10,1751.0
TXN-39128779,2022-05-26 23:03:49,CUST-528776,US,Dallas,Apparel,Sports Shorts,SKU-APP-4936,2,995.63,0,1991.26,159.3,2150.56,Credit Card,In-Store,WH-AU-SYD,Canada Post,9.0,0,,,,,
TXN-13405122,2022-12-15 18:36:49,CUST-480013,DE,Hamburg,Home & Kitchen,Rice Cooker,SKU-HOM-7489,1,469.82,0,469.82,89.27,559.09,Crypto,Online,WH-GB-LHR,USPS,3.0,0,,1.4,AGT-353,,856.0
TXN-50439069,2022-01-05 22:32:26,CUST-751530,ZA,Johannesburg,Beauty,Perfume,SKU-BEA-6379,2,1198.57,0,2397.14,359.57,2756.71,Debit Card,Online,WH-IN-BLR,Canada Post,11.0,0,,4.4,AGT-979,,
TXN-50439069,26/09/2023 08:35,CUST-644128,FR,Lyon,Apparel,Formal Shirt,SKU-APP-9986,10,389.94,0,3899.4,779.88,4679.28,Gift Card,Online,WH-AU-SYD,DHL,7.0,0,,4.7,AGT-491,,5116.0
TXN-42328096,2024-05-08 19:16:38,CUST-609831,AU,Perth,Home & Kitchen,Iron,SKU-HOM-1110,5,397.57,15,1689.67,168.97,1858.64,debit card,In-Store,WH-US-NJ,DHL,8.0,0,,,AGT-450,,
TXN-90061827,2023-07-06 09:12:00,CUST-140423,US,Chicago,Electronics,Tablet,SKU-ELE-9382,1,534.05,0,534.05,42.72,576.77,PayPal,Online,WH-CA-YYZ,Royal Mail,2.0,0,,1.4,AGT-495,PROMOSUMMER,592.0
TXN-53891046,2024-06-29 03:09:48,CUST-871185,SG,,Electronics,SSD Drive,SKU-ELE-9870,2,445.42,0,890.84,80.18,971.02,Debit Card,Mobile App,WH-CA-YYZ,,3.0,0,,3.1,,,641.0
TXN-31109143,2022-07-01 23:59:43,CUST-649884,ZA,Pretoria,Sports,Yoga Mat,SKU-SPO-6935,2,630.52,0,1261.04,189.16,1450.2,Credit Card,Marketplace,WH-DE-FRA,UPS,1.0,0,,2.3,AGT-959,,1219.0
TXN-56602923,2024-04-01 22:54:09,CUST-287687,GB,Manchester,Apparel,Sports Shorts,SKU-APP-9341,2,476.58,0,953.16,190.63,1143.79,CREDIT CARD,Online,WH-SG-SIN,DHL,3.0,0,,1.4,AGT-652,PROMOSAVE,1345.0
TXN-50439069,2022-10-13 07:48:54,CUST-822182,JP,Osaka,Sports,Cycling Helmet,SKU-SPO-6124,1,986.04,0,986.04,98.6,1084.64,Credit Card,Online,WH-US-CA,TNT,2.0,0,,,AGT-813,,1355.0
TXN-77075909,2022-11-08 17:38:42,CUST-903230,IN,Mumbai,Sports,Jump Rope,SKU-SPO-8754,2,920.52,0,1841.04,331.39,2172.43,Credit Card,Marketplace,WH-CA-YYZ,Royal Mail,1.0,0,,4.0,,,1661.0
TXN-77300417,2022-04-11 08:36:02,CUST-210336,US,Chicago,Home & Kitchen,Rice Cooker,SKU-HOM-6462,1,1278.49,0,1278.49,102.28,1380.77,Google Pay,Online,WH-IN-BLR,UPS,12.0,0,,,AGT-340,,1357.0
TXN-30991238,2023-03-25 16:19:46,CUST-388066,US,Chicago,Home & Kitchen,Iron,SKU-HOM-2103,1,516.91,20,413.53,33.08,446.61,debit card,Online,WH-IN-BLR,Australia Post,11.0,0,,2.3,AGT-419,PROMOVIP,273.0
TXN-31950201,2022-03-25 02:55:54,CUST-905275,US,Phoenix,Beauty,Foundation,SKU-BEA-1914,5,932.69,20,3730.76,298.46,4029.22,Credit Card,In-Store,WH-JP-OSA,USPS,13.0,0,,,AGT-809,,4229.0
TXN-99235932,2022-03-14 17:02:09,CUST-652989,ZA,Cape Town,Home & Kitchen,Air Fryer,SKU-HOM-4906,1,1263.42,15,1073.91,161.09,1235.0,Apple Pay,Mobile App,WH-US-TX,Royal Mail,4.0,0,,,,PROMOVIP,1187.0
TXN-91678405,2022-10-07 13:28:06,CUST-899560,JP,Nagoya,Beauty,Nail Polish,SKU-BEA-3875,3,90.91,20,218.18,,240.0,Google Pay,Online,WH-DE-FRA,Royal Mail,11.0,0,,,,,256.0
TXN-42280976,2022-04-12 12:26:12,CUST-512383,JP, Yokohama ,Beauty,Mascara,SKU-BEA-4744,3,841.04,15,2144.65,214.47,2359.12,Buy Now Pay Later,Online,WH-DE-FRA,TNT,7.0,0,,3.7,,,4630.0
TXN-13405122,2023-04-11 07:29:41,CUST-788531,FR, Paris ,Beauty,Sunscreen,SKU-BEA-1624,2,15.13,15,25.72,5.14,30.86,Credit Card,Mobile App,WH-US-NJ,TNT,,0,,2.3,AGT-512,,19.0
TXN-73233078,2023-10-17 17:44:41,CUST-176294,DE,Hamburg,Electronics,Monitor,SKU-ELE-1800,2,969.28,15,1647.78,313.08,1960.86,Apple Pay,In-Store,WH-US-CA,DHL,9.0,0,,3.5,AGT-674,PROMOSAVE,3756.0
TXN-22120807,2024-03-04 12:09:30,CUST-436635,FR,Toulouse,Home & Kitchen,Vacuum Cleaner,SKU-HOM-1907,1,185.81,0,185.81,37.16,222.97,Debit Card,Online,WH-US-CA,USPS,1.0,0,,4.9,AGT-362,,
TXN-56195368,2023-05-14 02:05:12,CUST-124941,SG,Singapore,Apparel,Jacket,SKU-APP-1445,1,942.88,0,942.88,84.86,1027.74,PayPal,Wholesale,WH-US-NJ,,2.0,0,,4.5,,,1994.0
TXN-99002888,2024-05-08 03:14:45,CUST-672305,US,Dallas,Electronics,Smartphone,SKU-ELE-5323,2,762.84,0,1525.68,122.05,1647.73,Apple Pay,Online,WH-GB-LHR,TNT,12.0,0,,3.0,AGT-284,,1375.0
TXN-93178248,2023-02-24 00:12:53,CUST-299720,FR,Paris,Apparel,Formal Shirt,SKU-APP-4666,1,173.85,20,139.08,27.82,166.9,Credit Card,In-Store,WH-GB-LHR,,11.0,0,,3.7,AGT-800,,179.0
TXN-58766947,2022-08-12 13:06:13,CUST-690818,FR,Toulouse,Sports,Dumbbells,SKU-SPO-9748,2,658.65,0,1317.3,263.46,1580.76,Debit Card,Marketplace,WH-AU-SYD,TNT,9.0,0,,,,,2952.0
TXN-58766947,2023-01-16 02:25:57,CUST-926310,GB,Manchester,HOME & KITCHEN,Blender,SKU-HOM-5637,1,232.01,0,232.01,46.4,278.41,Apple Pay,Online,WH-JP-OSA,Japan Post,1.0,0,,4.8,,PROMOSAVE,528.0
TXN-63125667,2023-12-08 09:08:43,CUST-743365,SG,Singapore,Home & Kitchen,Rice Cooker,SKU-HOM-5047,1,431.49,5,409.92,,446.81,PayPal,In-Store,WH-JP-OSA,Royal Mail,6.0,0,,3.3,AGT-144,,431.0
TXN-36575017,2022-12-17 22:36:50,CUST-324023,FR,Toulouse,Home & Kitchen,Rice Cooker,SKU-HOM-6771,4,111.72,10,402.19,,482.63,PayPal,Online,WH-JP-OSA,BlueDart,,0,,2.1,,,
TXN-67395422,2022-09-02 23:12:09,CUST-151156,CA,Ottawa,Sports,Resistance Bands,SKU-SPO-4934,1,447.38,15,380.27,49.44,429.71,Credit Card,Marketplace,WH-AU-SYD,Japan Post,,0,,1.5,,,
TXN-74978475,,CUST-375249,FR,Nantes,Electronics,Smartwatch,SKU-ELE-3277,5,1006.01,5,4778.55,955.71,5734.26,PayPal,Mobile App,WH-CA-YYZ,BlueDart,10.0,0,,2.4,AGT-957,,9620.0
TXN-50439069,2023-06-17 04:08:45,CUST-268511,GB,Manchester,Apparel,Formal Shirt,SKU-APP-5819,1,479.37,0,479.37,95.87,575.24,Credit Card,In-Store,WH-AU-SYD,FedEx,10.0,0,,,AGT-472,,1024.0
TXN-50249406,2022-02-28 07:19:58,CUST-956464,FR,Toulouse,Home & Kitchen,Coffee Maker,SKU-HOM-9799,3,516.88,0,1550.64,310.13,1860.77,Apple Pay,Online,WH-IN-BLR,UPS,14.0,0,,2.5,,,1596.0
TXN-69895129,2023-07-31 03:49:32,CUST-284617,US,Seattle,Home & Kitchen,Coffee Maker,SKU-HOM-6409,10,784.56,0,7845.6,627.65,8473.25,Debit Card,In-Store,WH-DE-FRA,Japan Post,13.0,0,,1.1,AGT-682,PROMOSUMMER,8674.0
TXN-32507096,2023-03-15 05:10:59,CUST-392289,US, Phoenix ,Electronics,SSD Drive,SKU-ELE-1238,2,53.01,0,106.02,,114.5,Debit Card,Mobile App,WH-AU-SYD,Japan Post,10.0,0,,,AGT-814,PROMOSAVE,
TXN-31109143,2023-11-05 20:43:33,CUST-512383,IN,Mumbai,Apparel,Sports Shorts,SKU-APP-5675,3,369.34,0,1108.02,199.44,1307.46,Credit Card,In-Store,WH-US-NJ,UPS,9.0,0,,,,,
TXN-31109143,2022-11-27 03:13:17,CUST-546242,US,Los Angeles,Apparel,Dress,SKU-APP-3758,1,263.8,0,263.8,21.1,284.9,Credit Card,In-Store,WH-AU-SYD,Canada Post,10.0,0,,4.2,AGT-895,PROMO10,304.0
TXN-95074054,2024-02-08 04:40:14,CUST-829199,US,Chicago,Electronics,Earbuds,SKU-ELE-9692,3,432.14,0,1296.42,103.71,1400.13,Debit Card,In-Store,WH-SG-SIN,BlueDart,9.0,0,,4.7,,PROMOFLASH,
TXN-25068791,2022-08-26 14:06:40,CUST-226246,AU,Perth,Home & Kitchen,Rice Cooker,SKU-HOM-1003,2,567.07,0,1134.14,113.41,1247.55,Credit Card,Online,WH-JP-OSA,Australia Post,14.0,0,,2.3,AGT-981,,1356.0
TXN-71374831,2022-07-01 21:43:58,CUST-635280,ZA,Cape Town,Beauty,Mascara,SKU-BEA-1252,1,1195.95,0,1195.95,179.39,1375.34,Apple Pay,Mobile App,WH-IN-BLR,USPS,,0,,4.3,,,2237.0
TXN-85768340,2024-02-21 04:51:11,CUST-595301,US, Dallas ,Electronics,Mouse,SKU-ELE-4596,2,718.35,0,1436.7,114.94,1551.64,Credit Card,Online,WH-JP-OSA,Canada Post,5.0,0,,,AGT-620,,
TXN-85768340,2023-10-02 00:55:05,CUST-374006,US,New York,Beauty,Nail Polish,SKU-BEA-1208,3,1181.87,10,3191.05,,3446.33,Credit Card,Mobile App,WH-SG-SIN,DHL,2.0,0,,,AGT-299,PROMOFLASH,3070.0
TXN-12610377,2022-04-19 01:39:02,CUST-692399,SG,Singapore,Home & Kitchen,Cookware Set,SKU-HOM-9246,2,1136.83,0,2273.66,204.63,2478.29,Credit Card,Mobile App,WH-GB-LHR,,13.0,0,,4.7,,,2586.0
TXN-80928109,November 05 2022,CUST-912244,JP,Nagoya,Sports,Swim Goggles,SKU-SPO-7936,4,390.73,0,1562.92,156.29,1719.21,Debit Card,Mobile App,WH-DE-FRA,FedEx,3.0,0,,4.2,AGT-625,,1897.0
TXN-77300417,30/04/2022 01:35,CUST-340815,US,New York,Beauty,Electric Shaver,SKU-BEA-4231,1,16.82,0,16.82,1.35,18.17,Credit Card,Marketplace,WH-AU-SYD,UPS,10.0,0,,3.1,AGT-929,PROMO10,31.0
TXN-48883732,July 17 2023,CUST-302271,AU,Sydney,Apparel,Socks,SKU-APP-5476,1,142.84,20,114.27,11.43,125.7,Apple Pay,Mobile App,WH-IN-BLR,BlueDart,7.0,0,,3.1,,,182.0
TXN-39078386,2022-04-21 12:35:56,CUST-692621,JP,Yokohama,Beauty,Moisturizer,SKU-BEA-5738,2,791.58,0,1583.16,158.32,1741.48,Credit Card,In-Store,WH-DE-FRA,Australia Post,,0,,3.9,,,2678.0
TXN-83988932,2022-07-07 10:11:41,CUST-180447,IN,Mumbai,Home & Kitchen,Coffee Maker,SKU-HOM-3760,1,957.96,0,957.96,172.43,1130.39,Apple Pay,In-Store,WH-US-NJ,Australia Post,10.0,0,,,,,
TXN-39078386,2023-09-28 00:41:05,CUST-308193,US,Houston,Beauty,Face Serum,SKU-BEA-6043,3,1198.61,0,3595.83,287.67,3883.5,Gift Card,In-Store,WH-US-CA,Canada Post,7.0,0,,2.0,AGT-648,PROMOFLASH,
TXN-13405122,2023-05-24 05:41:49,CUST-903397,AU,Melbourne,Sports,Running Shoes,SKU-SPO-7774,2,1075.96,0,2151.92,215.19,2367.11,Google Pay,Mobile App,WH-US-NJ,FedEx,10.0,0,,4.7,AGT-364,PROMO10,1605.0
TXN-90020097,2023-01-21 16:37:40,CUST-533256,CA,,Apparel,Sports Shorts,SKU-APP-3112,3,826.68,10,2232.04,290.17,2522.21,Credit Card,In-Store,WH-IN-BLR,Canada Post,8.0,0,,,AGT-415,PROMO10,4660.0
TXN-11313690,July 18 2022,CUST-579448,US, Chicago ,Electronics,Smartphone,SKU-ELE-7900,2,751.85,0,1503.7,120.3,1624.0,PayPal,Online,WH-JP-OSA,TNT,1.0,0,,1.4,AGT-585,,
TXN-78850037,2022-01-19 11:32:58,CUST-280615,AU,Brisbane,Apparel,Sneakers,SKU-APP-4755,4,238.06,25,714.18,71.42,785.6,Apple Pay,In-Store,WH-IN-BLR,DHL,9.0,0,,2.9,AGT-164,,417.0
TXN-56736086,2022-10-26 10:05:10,CUST-190686,IN,Mumbai,Sports,Running Shoes,SKU-SPO-3676,3,1171.73,0,3515.19,632.73,4147.92,Debit Card,Mobile App,WH-DE-FRA,BlueDart,2.0,0,,3.5,AGT-748,,
TXN-49815945,2022-11-27 09:15:13,CUST-275397,GB,,SPORTS,Jump Rope,SKU-SPO-7889,3,978.84,0,2936.52,587.3,3523.82,Debit Card,Online,WH-AU-SYD,Japan Post,,0,,4.5,AGT-579,,3982.0
TXN-38651106,2022-09-27 03:09:11,CUST-470617,US,Houston,Electronics,Webcam,SKU-ELE-7590,1,942.74,0,942.74,75.42,1018.16,Google Pay,Online,WH-US-CA,UPS,11.0,0,,3.3,,PROMOVIP,772.0
TXN-85768340,2024-04-22 11:55:21,CUST-670551,US,Phoenix,Beauty,Sunscreen,SKU-BEA-1430,2,360.14,0,720.28,57.62,777.9,Credit Card,In-Store,WH-DE-FRA,Japan Post,,0,,3.9,AGT-104,,853.0
TXN-63634114,29/07/2022 22:49,CUST-847706,IN,Delhi,Home & Kitchen,Iron,SKU-HOM-9324,1,335.98,0,335.98,60.48,396.46,Credit Card,Online,WH-JP-OSA,UPS,9.0,0,,4.1,AGT-809,,291.0
TXN-69895129,2024-03-18 15:50:22,CUST-700899,DE,Frankfurt,Sports,Swim Goggles,SKU-SPO-9853,4,992.69,25,2978.07,565.83,3543.9,Credit Card,In-Store,WH-US-NJ,UPS,5.0,0,,,,,2420.0
TXN-36575017,2024-03-25 19:46:05,CUST-689415,DE,Hamburg,Apparel,Socks,SKU-APP-5419,1,547.57,5,520.19,98.84,619.03,debit card,Online,WH-DE-FRA,Australia Post,7.0,0,,3.8,AGT-990,PROMOSUMMER,1232.0
TXN-72689528,2023-09-10 22:15:20,CUST-167635,US,Seattle,Sports,Jump Rope,SKU-SPO-7453,1,192.09,0,192.09,15.37,207.46,PayPal,In-Store,WH-GB-LHR,,6.0,0,,2.5,AGT-703,,229.0
TXN-19712331,2022-08-13 11:21:51,CUST-726436,BR,Brasília,Electronics,Tablet,SKU-ELE-6234,1,596.18,0,596.18,71.54,667.72,Crypto,In-Store,WH-DE-FRA,UPS,8.0,0,,,,PROMO10,386.0
TXN-44801136,2023-02-10 03:32:44,CUST-124280,US,Chicago,Apparel,Boots,SKU-APP-9710,5,944.42,10,4249.89,339.99,4589.88,Credit Card,Online,WH-DE-FRA,DHL,7.0,0,,4.5,AGT-333,PROMOVIP,7862.0
TXN-20487122,2022-03-04 04:30:07,CUST-729966,US,Phoenix,Home & Kitchen,Iron,SKU-HOM-6262,2,1134.5,0,2269.0,181.52,2450.52,PayPal,In-Store,WH-US-TX,,4.0,0,,2.7,AGT-843,PROMOSUMMER,4806.0
TXN-40553323,2024-02-27 13:40:32,CUST-758839,FR,Marseille,Home & Kitchen,Kettle,SKU-HOM-6599,1,1094.56,0,1094.56,218.91,1313.47,DEBIT CARD,Mobile App,WH-SG-SIN,USPS,,0,,1.7,AGT-275,,975.0
TXN-38651106,2022-07-27 11:37:16,CUST-195074,DE,Munich,Electronics,Monitor,SKU-ELE-3696,5,1245.48,0,6227.4,1183.21,7410.61,Debit Card,Marketplace,WH-IN-BLR,Royal Mail,3.0,0,,,AGT-630,PROMOSUMMER,9724.0
TXN-29924340,2024-06-23 19:13:19,CUST-666599,SG,Singapore,Sports,Dumbbells,SKU-SPO-5088,5,1105.68,10,4975.56,447.8,5423.36,PayPal,Online,WH-US-NJ,TNT,8.0,0,,3.5,,,4307.0
TXN-17036463,2024-02-22 17:19:33,CUST-538112,CA,Ottawa,Beauty,Lipstick,SKU-BEA-8794,5,130.42,15,554.28,72.06,626.34,Bank Transfer,In-Store,WH-JP-OSA,Royal Mail,9.0,0,,1.8,,,777.0
TXN-38032297,2023-02-12 00:56:03,CUST-809479,US,Dallas,Apparel,T-Shirt,SKU-APP-8622,1,125.84,0,125.84,10.07,135.91,Debit Card,Online,WH-CA-YYZ,Royal Mail,7.0,0,,3.2,AGT-338,,239.0
TXN-50828815,2024-01-27 13:27:41,CUST-831742,AU,Perth,Electronics,Keyboard,SKU-ELE-1848,10,744.96,5,7077.12,707.71,7784.83,Credit Card,In-Store,WH-GB-LHR,Australia Post,4.0,0,,4.2,,,5515.0
TXN-39137507,2024-02-13 02:15:40,CUST-590783,US,Dallas,Home & Kitchen,Air Fryer,SKU-HOM-2737,2,409.13,25,613.69,,662.79,Credit Card,In-Store,WH-GB-LHR,UPS,8.0,0,,,AGT-503,,1226.0
TXN-72083002,2022-03-26 16:30:07,CUST-936403,AU,Sydney,Electronics,Monitor,SKU-ELE-8124,3,296.29,5,844.43,84.44,928.87,PayPal,In-Store,WH-IN-BLR,DHL,5.0,1,Defective,3.1,AGT-449,PROMOVIP,1783.0
TXN-16797465,2022-05-01 12:03:33,CUST-474517,FR,Toulouse,Home & Kitchen,Knife Set,SKU-HOM-8375,2,460.73,0,921.46,184.29,1105.75,Debit Card,In-Store,WH-AU-SYD,UPS,8.0,0,,,AGT-804,,1900.0
TXN-48447540,2022-02-19 18:04:42,CUST-590783,US,,Sports,Running Shoes,SKU-SPO-8407,1,509.46,0,509.46,40.76,550.22,PayPal,Online,WH-US-CA,USPS,12.0,0,,4.9,,PROMOSAVE,
TXN-20289442,2024-06-25 15:29:36,CUST-244300,BR,Brasília,Home & Kitchen,Iron,SKU-HOM-3219,1,377.59,0,377.59,45.31,422.9,Google Pay,IN-STORE,WH-SG-SIN,TNT,11.0,0,,3.4,AGT-733,,783.0
TXN-56577525,2024-06-14 17:11:18,CUST-849937,IN,Mumbai,Sports,Resistance Bands,SKU-SPO-9145,1,845.62,10,761.06,136.99,898.05,Apple Pay,Online,WH-SG-SIN,DHL,5.0,0,,2.4,,PROMOVIP,
TXN-56252623,2023-11-28 22:53:12,CUST-132782,US,Seattle,Apparel,Dress,SKU-APP-5561,1,906.46,25,679.85,54.39,734.24,Google Pay,Online,WH-US-TX,Australia Post,5.0,0,,,AGT-836,,
TXN-55898278,2024-05-09 04:24:37,CUST-373595,IN,Hyderabad,Home & Kitchen,Blender,SKU-HOM-3202,2,89.46,0,178.92,32.21,211.13,Google Pay,Online,WH-US-TX,,5.0,0,,,AGT-699,,238.0
TXN-90035782,15-04-2023,CUST-801095,FR,Paris,Home & Kitchen,Vacuum Cleaner,SKU-HOM-4782,5,589.06,0,2945.3,589.06,3534.36,PayPal,Online,WH-JP-OSA,Australia Post,2.0,0,,3.7,AGT-947,,4489.0
TXN-38032297,2022-01-21 03:02:56,CUST-153940,FR,Nantes,Apparel,Sneakers,SKU-APP-6252,2,484.96,0,969.92,193.98,1163.9,Credit Card,Online,WH-GB-LHR,DHL,9.0,0,,2.0,,,
TXN-22123788,2024-06-09 20:54:25,CUST-717594,US,Los Angeles,Sports,Protein Shaker,SKU-SPO-1205,2,1089.61,0,2179.22,174.34,2353.56,Buy Now Pay Later,In-Store,WH-CA-YYZ,Australia Post,9.0,0,,2.7,AGT-831,PROMO10,1660.0
TXN-67486127,2023-03-14 20:08:29,CUST-683593,IN,Chennai,Electronics,Smartwatch,SKU-ELE-5224,1,474.98,25,356.24,64.12,420.36,Google Pay,Mobile App,WH-AU-SYD,Japan Post,,0,,,AGT-446,,
TXN-40752846,2022-01-07 23:37:53,CUST-682073,DE,,Sports,Dumbbells,SKU-SPO-1054,2,1101.22,30,1541.71,292.92,1834.63,Debit Card,Online,WH-US-CA,UPS,3.0,0,,4.8,,PROMOFLASH,3460.0
TXN-55898278,2023-01-27 01:12:39,CUST-230736,US,Dallas,Electronics,Tablet,SKU-ELE-7073,1,755.49,0,755.49,60.44,815.93,Google Pay,In-Store,WH-DE-FRA,USPS,14.0,0,,4.7,AGT-719,,596.0
TXN-24522487,2022-10-21 00:40:45,CUST-873396,ZA,Cape Town,Sports,Jump Rope,SKU-SPO-8280,3,878.68,0,2636.04,395.41,3031.45,Google Pay,Mobile App,WH-SG-SIN,USPS,11.0,0,,,AGT-263,PROMOSAVE,2423.0
TXN-38631864,09-04-2022,CUST-904441,US,Los Angeles,Sports,Jump Rope,SKU-SPO-2949,2,303.28,0,606.56,,655.08,Credit Card,Mobile App,WH-GB-LHR,Japan Post,13.0,0,,1.1,,,1197.0
TXN-85841469,2024-04-24 20:51:58,CUST-280639,JP,Nagoya,Apparel,Jeans,SKU-APP-8254,1,789.76,15,671.3,67.13,738.43,Apple Pay,Mobile App,WH-AU-SYD,Canada Post,1.0,0,,3.7,AGT-759,PROMOFLASH,916.0
TXN-45644766,2023-05-30 15:31:09,CUST-898999,AU,Perth,Home & Kitchen,Toaster,SKU-HOM-2767,6,845.73,0,5074.38,507.44,5581.82,Google Pay,Wholesale,WH-GB-LHR,Japan Post,12.0,0,,4.4,AGT-545,,
TXN-11313690,30-09-2023,CUST-959968,GB,Birmingham,Apparel,Formal Shirt,SKU-APP-1124,3,1107.65,0,3322.95,664.59,3987.54,Crypto,Phone Order,WH-JP-OSA,USPS,,0,,1.8,,PROMOFLASH,3522.0
TXN-82951678,02/04/2024 15:56,CUST-750009,SG,Singapore,Beauty,Foundation,SKU-BEA-8323,1,1035.33,5,983.56,88.52,1072.08,Bank Transfer,Marketplace,WH-AU-SYD,FedEx,1.0,0,,1.4,,,
TXN-69895129,2024-06-02 16:23:59,CUST-497068,GB,Glasgow,Beauty,Face Serum,SKU-BEA-5269,6,481.47,5,2744.38,548.88,3293.26,credit card,Online,WH-GB-LHR,,9.0,0,,,AGT-799,PROMOSUMMER,
TXN-55780590,2023-04-23 16:38:52,CUST-150810,DE,Munich,Electronics,Tablet,SKU-ELE-8254,2,288.24,0,576.48,109.53,686.01,Credit Card,In-Store,WH-US-CA,TNT,4.0,0,,3.5,,,
TXN-29670430,2022-03-13 19:28:54,CUST-771052,BR,São Paulo,Sports,Yoga Mat,SKU-SPO-9069,2,281.37,0,562.74,67.53,630.27,PayPal,In-Store,WH-GB-LHR,FedEx,,0,,4.3,AGT-670,,
TXN-50828815,2022-10-17 06:23:00,CUST-349607,AU,Brisbane,Sports,Resistance Bands,SKU-SPO-2157,3,807.36,0,2422.08,242.21,2664.29,Debit Card,Mobile App,WH-IN-BLR,Canada Post,5.0,0,,,AGT-835,,4182.0
TXN-32449545,2022-10-30 08:26:36,CUST-880142,US,Los Angeles,Beauty,Perfume,SKU-BEA-6728,2,542.51,0,1085.02,86.8,1171.82,PayPal,Online,WH-DE-FRA,Canada Post,11.0,1,Duplicate Order,2.8,AGT-646,,2318.0
TXN-24446728,January 23 2022,CUST-502625,US,Seattle,Apparel,Boots,SKU-APP-1150,1,834.61,0,834.61,66.77,901.38,Google Pay,Wholesale,WH-US-TX,Australia Post,2.0,0,,,AGT-556,,1388.0
TXN-32449545,,CUST-262277,CA,Vancouver,HOME & KITCHEN,Iron,SKU-HOM-3435,1,572.88,0,572.88,74.47,647.35,bank transfer,Mobile App,WH-CA-YYZ,Royal Mail,6.0,0,,,AGT-740,,994.0
TXN-44181508,2024-06-21 15:36:54,CUST-503371,FR,Nantes,Beauty,Face Serum,SKU-BEA-2815,10,672.83,20,5382.64,1076.53,6459.17,Google Pay,Marketplace,WH-IN-BLR,BlueDart,3.0,0,,2.3,,PROMO10,6904.0
TXN-67968391,2023-05-10 13:33:20,CUST-283702,SG,Singapore,Sports,Yoga Mat,SKU-SPO-1826,2,96.07,0,192.14,17.29,209.43,Debit Card,In-Store,WH-SG-SIN,USPS,11.0,0,,4.5,,,299.0
TXN-41615836,2023-04-25 09:50:35,CUST-689436,IN,Bangalore,Electronics,Keyboard,SKU-ELE-9199,2,1118.35,0,2236.7,402.61,2639.31,Gift Card,In-Store,WH-SG-SIN,TNT,1.0,1,Defective,3.4,AGT-305,,4157.0
TXN-21252996,2024-01-13 20:23:47,CUST-117357,ZA,Durban,Electronics,Laptop,SKU-ELE-1911,2,1177.65,15,2002.01,300.3,2302.31,Credit Card,Online,WH-GB-LHR,Canada Post,5.0,1,Wrong Item,3.8,AGT-132,PROMOSUMMER,4328.0
TXN-76666847,2022-05-14 00:23:42,CUST-405143,FR,Nantes,Apparel,Dress,SKU-APP-2537,1,1056.58,0,1056.58,211.32,1267.9,PayPal,Wholesale,WH-GB-LHR,UPS,14.0,0,,4.0,AGT-724,,728.0
